X,Y,Concentrations,Migration_front,Vx,Vy,Q
175.0,265.0,2.6478925356897243e-13,0,-0.019319921300317372,0.044449821113152724,0.0
175.0,275.0,8.416229032909352e-17,0,-0.01673627232338807,0.0414866745866051,0.0
175.0,285.0,2.0342352063916142e-20,0,-0.014622129791990684,0.03887644416634539,0.0
175.0,295.0,3.821839311211348e-24,0,-0.012874729256024411,0.0365588293716084,0.0
175.0,305.0,5.691649534329034e-28,0,-0.011416521511550589,0.03448792537285006,0.0
175.0,315.0,6.843584894207429e-32,0,-0.010188570725700327,0.03262740231759232,0.0
175.0,325.0,6.756228409814169e-36,0,-0.009145737899101416,0.030947807134608853,0.0
175.0,335.0,5.556471870221261e-40,0,-0.00825315103730868,0.02942488614790148,0.0
175.0,345.0,3.8634444821512647e-44,0,-0.007483621646455281,0.028038447494374782,0.0
175.0,355.0,2.308075172708861e-48,0,-0.0068157529971276925,0.02677153945117614,0.0
175.0,365.0,1.2070736908103108e-52,0,-0.006232550384651791,0.02560983149135449,0.0
175.0,375.0,5.628961857019652e-57,0,-0.005720394469235052,0.024541135213367996,0.0
175.0,385.0,2.378780949764896e-61,0,-0.005268277415269687,0.023555026850592013,0.0
185.0,5.0,0.0,0,0.0,-0.02952449562882151,0.0
185.0,15.0,0.0,0,-0.009933649842032198,-0.03080355939230961,0.0
185.0,25.0,0.0,0,-0.01103755390334214,-0.03215420543014542,0.0
185.0,35.0,0.0,0,-0.01229458054581455,-0.033576037450762874,0.0
185.0,45.0,0.0,0,-0.013722348123709205,-0.03506832254683788,0.0
185.0,55.0,0.0,0,-0.015336582333807662,-0.036631573257711124,0.0
185.0,65.0,0.0,0,-0.017148634075117776,-0.03827088900793861,0.0
185.0,75.0,0.0,0,-0.019162438191965794,-0.04000210941804881,0.0
185.0,85.0,0.0,0,-0.021371643466066306,-0.04186204992004105,0.0
185.0,95.0,0.0,0,-0.023758349394631444,-0.04392417730563601,0.0
185.0,105.0,0.0,0,-0.026295053618890105,-0.04632149675912067,0.0
185.0,115.0,0.0,0,-0.02894896412356542,-0.04928155655385941,0.0
185.0,125.0,0.0,0,-0.03167796464869727,-0.05319258134309501,0.0
185.0,135.0,0.0,0,-0.03437895090462613,-0.0587714731081474,0.0
185.0,145.0,0.0,0,-0.036666052264653214,-0.06759140337370123,0.0
185.0,155.0,0.0,0,-0.03704437116807538,-0.08401078968042117,0.0
185.0,165.0,0.0,0,-0.029138001584143834,-0.12420038114321386,0.0
185.0,175.0,0.0,0,0.030348984029642048,-0.28890905332521033,0.0
185.0,185.0,0.0,0,0.2356676475649503,0.3037449762480919,0.0
185.0,195.0,0.0,0,0.03297698903434246,0.13851879684798293,0.0
185.0,205.0,0.1616276364839056,0,-0.024036613319759256,0.0973318814130345,0.0
185.0,215.0,0.22113755705963142,0,-0.029769785901426774,0.07951060700670327,0.0
185.0,225.0,0.09433247761509268,0,-0.027641488063942118,0.0689934851534433,0.0
185.0,235.0,0.002351421551725174,0,-0.02411055649594731,0.06155465288639866,0.0
185.0,245.0,7.683889855501389e-07,0,-0.02069948046914706,0.055758593779909604,0.0
185.0,255.0,2.2908760906370295e-10,0,-0.017762104312423005,0.051010230308294255,0.0
185.0,265.0,7.913783226855422e-14,0,-0.015320648775169301,0.047010957783146276,0.0
185.0,275.0,2.6514844313167266e-17,0,-0.013309254125712221,0.04358393958547039,0.0
185.0,285.0,7.312058042587857e-21,0,-0.011649289426934264,0.04061109922041396,0.0
185.0,295.0,1.6007275491162547e-24,0,-0.010270976038709963,0.03800734600309953,0.0
185.0,305.0,2.7997523159149377e-28,0,-0.009117624903461826,0.03570844939501084,0.0
185.0,315.0,3.9683240583113673e-32,0,-0.008144614992487132,0.0336644936617975,0.0
185.0,325.0,4.628977418049604e-36,0,-0.00731715843775517,0.03183591420045129,0.0
185.0,335.0,4.514246132814633e-40,0,-0.006608124180462746,0.030190887343605435,0.0
185.0,345.0,3.737985944292397e-44,0,-0.005996246026295324,0.02870351172344532,0.0
185.0,355.0,2.666188157616913e-48,0,-0.005464734316663942,0.027352493042981624,0.0
185.0,365.0,1.656848955082941e-52,0,-0.005000225774215604,0.026120168432545443,0.0
185.0,375.0,9.05746361561642e-57,0,-0.004591995287831297,0.024991769251141674,0.0
185.0,385.0,4.389483532609008e-61,0,-0.004231364175881922,0.023954856011753935,0.0
195.0,5.0,0.0,0,0.0,-0.030490228798010662,0.0
195.0,15.0,0.0,0,-0.008519407033269274,-0.031904471606773566,0.0
195.0,25.0,0.0,0,-0.009533777350963175,-0.03340824815915252,0.0
195.0,35.0,0.0,0,-0.010701714251761942,-0.03500111445320509,0.0
195.0,45.0,0.0,0,-0.012042885485059046,-0.03668057709185531,0.0
195.0,55.0,0.0,0,-0.013574277341156056,-0.038442882084506885,0.0
195.0,65.0,0.0,0,-0.015305809540933243,-0.04028570661869148,0.0
195.0,75.0,0.0,0,-0.017233794458022776,-0.04221435035263446,0.0
195.0,85.0,0.0,0,-0.019332496027146366,-0.04425349779155444,0.0
195.0,95.0,0.0,0,-0.021545455410853547,-0.04646639177533225,0.0
195.0,105.0,0.0,0,-0.023779975916791207,-0.04898146947743123,0.0
195.0,115.0,0.0,0,-0.025907357574351354,-0.05202307602664525,0.0
195.0,125.0,0.0,0,-0.02776003374297607,-0.05594100693236648,0.0
195.0,135.0,0.0,0,-0.02907615120397601,-0.0612438066330166,0.0
195.0,145.0,0.0,0,-0.029225514494133815,-0.06868434440353598,0.0
195.0,155.0,0.0,0,-0.026225417960441498,-0.07950329761116988,0.0
195.0,165.0,0.0,0,-0.013937513068560455,-0.09470378612675326,0.0
195.0,175.0,0.0,0,0.019410629019878375,-0.08376543111698956,0.0
195.0,185.0,0.0,0,0.0506468625389718,0.10125535390898892,0.0
195.0,195.0,0.8005811655663589,1,0.02271212293752435,0.11152022000580705,-1.8599560013930792
195.0,205.0,0.9526525169833999,1,-0.007535008904020431,0.0950186155900682,0.0
195.0,215.0,0.6611959309143699,1,-0.017118992894884312,0.08236782258352576,0.0
195.0,225.0,0.15587561130045405,0,-0.017988056309644902,0.07271439082922851,0.0
195.0,235.0,0.0002784799380530642,0,-0.016403673558488423,0.06500750789176969,0.0
195.0,245.0,2.7786990752119977e-07,0,-0.014386323768910806,0.05869435119153336,0.0
195.0,255.0,1.7361015873748232e-10,0,-0.012506805161560854,0.05343905204067129,0.0
195.0,265.0,7.42525649932563e-14,0,-0.010890386686485967,0.04900878995198789,0.0
195.0,275.0,2.3697109947156425e-17,0,-0.009532669436198309,0.04523220526247404,0.0
195.0,285.0,6.0928830574696656e-21,0,-0.008397093073705189,0.04198000890924494,0.0
195.0,295.0,1.3338032968616643e-24,0,-0.007444294435637593,0.03915332730617259,0.0
195.0,305.0,2.5410552474682545e-28,0,-0.006640020510392889,0.03667572291310359,0.0
195.0,315.0,4.183109274867188e-32,0,-0.0059563701562861,0.03448747807690254,0.0
195.0,325.0,5.864611218767243e-36,0,-0.005371122638115837,0.03254144227726325,0.0
195.0,335.0,6.9416112282324635e-40,0,-0.004866677902329982,0.030799995999130456,0.0
195.0,345.0,6.924844615688833e-44,0,-0.0044290678158092275,0.029232817788644457,0.0
195.0,355.0,5.841359351362415e-48,0,-0.004047146781733723,0.027815230253714164,0.0
195.0,365.0,4.191419296451617e-52,0,-0.0037119602002585418,0.026526964679757122,0.0
195.0,375.0,2.5764255688193057e-56,0,-0.003416260504571836,0.02535122989649768,0.0
195.0,385.0,1.366628403524094e-60,0,-0.0031541380806271967,0.024274003801242932,0.0
205.0,5.0,0.0,0,0.0,-0.03136767883766949,0.0
205.0,15.0,0.0,0,-0.006971568307149198,-0.032915517563789555,0.0
205.0,25.0,0.0,0,-0.007876457794510778,-0.03457283712024198,0.0
205.0,35.0,0.0,0,-0.008935216140671644,-0.0363393352313323,0.0
205.0,45.0,0.0,0,-0.010172087202095306,-0.038210133514296,0.0
205.0,55.0,0.0,0,-0.011609624025179528,-0.04017478683027253,0.0
205.0,65.0,0.0,0,-0.013262874707152627,-0.0422177216640531,0.0
205.0,75.0,0.0,0,-0.015129228738587006,-0.04432228738348891,0.0
205.0,85.0,0.0,0,-0.0171728500238668,-0.04648193338676841,0.0
205.0,95.0,0.0,0,-0.01930491865317105,-0.04872247014445098,0.0
205.0,105.0,0.0,0,-0.021366543166482628,-0.05113590289475953,0.0
205.0,115.0,0.0,0,-0.02312948184104525,-0.053913778628065664,0.0
205.0,125.0,0.0,0,-0.024333320047457162,-0.05734049232358456,0.0
205.0,135.0,0.0,0,-0.024762771143312174,-0.06165387238424839,0.0
205.0,145.0,0.0,0,-0.024333320047457162,-0.06654606683092504,0.0
205.0,155.0,0.0,0,-0.02312948184104525,-0.06964200295032127,0.0
205.0,165.0,0.0,0,-0.021366543166482628,-0.0622129728523991,0.0
205.0,175.0,0.0,0,-0.01930491865317105,-0.023497425179349732,0.0
205.0,185.0,0.0,0,-0.0171728500238668,0.04432228738348892,0.0
205.0,195.0,0.22334121802534473,0,-0.015129228738587006,0.08216363905960025,0.0
205.0,205.0,0.1517381284680956,0,-0.013262874707152629,0.08789150486273245,0.0
205.0,215.0,0.05108258515387549,0,-0.011609624025179528,0.08238213599302763,0.0
205.0,225.0,0.0001752203822154476,0,-0.010172087202095307,0.0745661668854781,0.0
205.0,235.0,3.2811274122210536e-07,0,-0.008935216140671644,0.06709770946766129,0.0
205.0,245.0,3.782343086425107e-10,0,-0.007876457794510778,0.06058784349326127,0.0
205.0,255.0,2.89337945686005e-13,0,-0.006971568307149198,0.05505260663884957,0.0
205.0,265.0,1.553648635455831e-16,0,-0.006197558625613996,0.05035977857797762,0.0
205.0,275.0,6.130603767535453e-20,0,-0.00553394978587967,0.04636105892765892,0.0
205.0,285.0,1.8492026738017718e-23,0,-0.004963117064374708,0.04292708291832849,0.0
205.0,295.0,4.4147627268146934e-27,0,-0.004470187183882,0.03995297566657288,0.0
205.0,305.0,8.59775646598325e-31,0,-0.004042745838491297,0.03735570099467133,0.0
205.0,315.0,1.3997053917865661e-34,0,-0.0036704892373368284,0.03506982007572207,0.0
205.0,325.0,1.9383909588076685e-38,0,-0.003344883967763481,0.0330435814053697,0.0
205.0,335.0,2.307334209865902e-42,0,-0.0030588623564174323,0.031235765859457167,0.0
205.0,345.0,2.3723329574571277e-46,0,-0.0028065616219817772,0.02961325966562966,0.0
205.0,355.0,2.110860983612849e-50,0,-0.0025831061379124757,0.028149219021808468,0.0
205.0,365.0,1.627118766386089e-54,0,-0.0023844283425793105,0.026821687164129235,0.0
205.0,375.0,1.088163258048629e-58,0,-0.002207122663296134,0.0256125493228535,0.0
205.0,385.0,6.328382158337781e-63,0,-0.0020483268813562034,0.024506738123582516,0.0
215.0,5.0,0.0,0,0.0,-0.03213826799362103,0.0
215.0,15.0,0.0,0,-0.005293291867006825,-0.03381654443376342,0.0
215.0,25.0,0.0,0,-0.006065523352327891,-0.03562747887594623,0.0
215.0,35.0,0.0,0,-0.006990401255783999,-0.037572293760833916,0.0
215.0,45.0,0.0,0,-0.008099493700087538,-0.03964488726284174,0.0
215.0,55.0,0.0,0,-0.009426473775775568,-0.04182803751224563,0.0
215.0,65.0,0.0,0,-0.011001442939944624,-0.044089469279453605,0.0
215.0,75.0,0.0,0,-0.012838538262656112,-0.04638015975538453,0.0
215.0,85.0,0.0,0,-0.014912617005640505,-0.04864039277361079,0.0
215.0,95.0,0.0,0,-0.017122189678592255,-0.05082312174818959,0.0
215.0,105.0,0.0,0,-0.019245109790832653,-0.05294455512383957,0.0
215.0,115.0,0.0,0,-0.02091782123816932,-0.05515621572671556,0.0
215.0,125.0,0.0,0,-0.021704256095658632,-0.057785279678514045,0.0
215.0,135.0,0.0,0,-0.02133896579250736,-0.06120908502931891,0.0
215.0,145.0,0.0,0,-0.020238775344500887,-0.06530362973227515,0.0
215.0,155.0,0.0,0,-0.020599760852079176,-0.06783335072124122,0.0
215.0,165.0,0.0,0,-0.02908757263906341,-0.06011232124866049,0.0
215.0,175.0,0.0,0,-0.05807827410932418,-0.021338965792507346,0.0
215.0,185.0,0.0,0,-0.08489197557175866,0.04638015975538454,0.0
215.0,195.0,0.0,0,-0.052784455658203236,0.08403538667500075,0.0
215.0,205.0,0.0,0,-0.018772243576857438,0.08954475554470553,0.0
215.0,215.0,0.0,0,-0.005881758222047312,0.08381688974157336,0.0
215.0,225.0,0.0,0,-0.00215432287550168,0.07579912541497971,0.0
215.0,235.0,0.0,0,-0.0012884419490575196,0.06815235122336555,0.0
215.0,245.0,0.0,0,-0.001212976934380259,0.06148887036323513,0.0
215.0,255.0,0.0,0,-0.001305893738715246,0.055823195794801106,0.0
215.0,265.0,0.0,0,-0.001394816848221827,0.05102045401740894,0.0
215.0,275.0,0.0,0,-0.0014429172765221799,0.046929421508051454,0.0
215.0,285.0,0.0,0,-0.001451649273719924,0.043417953717396644,0.0
215.0,295.0,0.0,0,-0.0014309427469824214,0.040378709280497076,0.0
215.0,305.0,0.0,0,-0.0013905804130644305,0.03772654385507019,0.0
215.0,315.0,0.0,0,-0.0013382000198840904,0.03539425463761755,0.0
215.0,325.0,0.0,0,-0.0012792612405267286,0.033328631910380775,0.0
215.0,335.0,0.0,0,-0.0012174893812401122,0.03148725893520341,0.0
215.0,345.0,0.0,0,-0.001155343939138059,0.02983604125235973,0.0
215.0,355.0,0.0,0,-0.0010943973777667352,0.02834733249221396,0.0
215.0,365.0,0.0,0,-0.0010356143081535676,0.02699851845778823,0.0
215.0,375.0,0.0,0,-0.0009795489505931808,0.025770944745085265,0.0
215.0,385.0,0.0,0,-0.0009264819619720277,0.02464909982570109,0.0
225.0,5.0,0.0,0,0.0,-0.03278143905024044,0.0
225.0,15.0,0.0,0,-0.003490523451674895,-0.034584207465572364,0.0
225.0,25.0,0.0,0,-0.004102684489527123,-0.03654704632837317,0.0
225.0,35.0,0.0,0,-0.004861815864217617,-0.0386756317199395,0.0
225.0,45.0,0.0,0,-0.005808596718916469,-0.04096652870111056,0.0
225.0,55.0,0.0,0,-0.00699297885588758,-0.04340002362099858,0.0
225.0,65.0,0.0,0,-0.008471758015974702,-0.04592970854496852,0.0
225.0,75.0,0.0,0,-0.010298460186192227,-0.04846978662143239,0.0
225.0,85.0,0.0,0,-0.012496332779016722,-0.050886070848056214,0.0
225.0,95.0,0.0,0,-0.015000181651298851,-0.053008078875349585,0.0
225.0,105.0,0.0,0,-0.017556830921962474,-0.05469635774421982,0.0
225.0,115.0,0.0,0,-0.019613981530261324,-0.05600019745212774,0.0
225.0,125.0,0.0,0,-0.020328446883707753,-0.0573760066640787,0.0
225.0,135.0,0.0,0,-0.018906165555281577,-0.05980880690130437,0.0
225.0,145.0,0.0,0,-0.015340359267751815,-0.06470722297805348,0.0
225.0,155.0,0.0,0,-0.011518574485751365,-0.07378840934438129,0.0
225.0,165.0,0.0,0,-0.014713882956708745,-0.08816209902673594,0.0
225.0,175.0,0.0,0,-0.06910751507557235,-0.07713285806048778,0.0
225.0,185.0,0.0,0,-0.2695356238100333,0.10751079017778686,0.0
225.0,195.0,0.0,0,-0.062437887412500476,0.1171642219320841,0.0
225.0,205.0,0.0,0,-0.0015837787713332205,0.0999757571265599,0.0
225.0,215.0,0.0,0,0.007440224711731528,0.08665377419278103,0.0
225.0,225.0,0.0,0,0.008110543221316446,0.07638890809596291,0.0
225.0,235.0,0.0,0,0.006954160085915143,0.06814630606099034,0.0
225.0,245.0,0.0,0,0.005559242076277795,0.06137408705033216,0.0
225.0,255.0,0.0,0,0.004337931018715909,0.05573026229290106,0.0
225.0,265.0,0.0,0,0.003362199786182671,0.05097324565849655,0.0
225.0,275.0,0.0,0,0.002607801021536701,0.04692252736043771,0.0
225.0,285.0,0.0,0,0.002030550159519983,0.04344032792719776,0.0
225.0,295.0,0.0,0,0.0015890455049516205,0.04042033967526372,0.0
225.0,305.0,0.0,0,0.0012499391183220406,0.037779820143877256,0.0
225.0,315.0,0.0,0,0.0009878192334867824,0.03545380089050636,0.0
225.0,325.0,0.0,0,0.0007837364770273523,0.033390803172952274,0.0
225.0,335.0,0.0,0,0.0006236549857068115,0.031549658806005375,0.0
225.0,345.0,0.0,0,0.0004971716605837578,0.02989714320628357,0.0
225.0,355.0,0.0,0,0.00039654160988091664,0.028406204218635926,0.0
225.0,365.0,0.0,0,0.0003159618596418698,0.027054628050840468,0.0
225.0,375.0,0.0,0,0.00025105228300419954,0.0258240268172431,0.0
225.0,385.0,0.0,0,0.0001984809616703974,0.024699063893600652,0.0
235.0,5.0,0.0,0,0.0,-0.03327452379618981,0.0
235.0,15.0,0.0,0,-0.0015739632043074777,-0.0351910840435572,0.0
235.0,25.0,0.0,0,-0.001994345795908733,-0.037299422737175694,0.0
235.0,35.0,0.0,0,-0.002547197535016937,-0.039614041066376324,0.0
235.0,45.0,0.0,0,-0.003281429885204546,-0.04214120790008821,0.0
235.0,55.0,0.0,0,-0.004264979615069567,-0.04486920714090628,0.0
235.0,65.0,0.0,0,-0.005589963976951754,-0.047751001179929205,0.0
235.0,75.0,0.0,0,-0.007373775728635165,-0.05067568563748623,0.0
235.0,85.0,0.0,0,-0.009743605968441319,-0.053428412448061666,0.0
235.0,95.0,0.0,0,-0.012772908382230897,-0.05565568571712964,0.0
235.0,105.0,0.0,0,-0.016309641437776686,-0.05690287520131536,0.0
235.0,115.0,0.0,0,-0.01964785465081608,-0.05686900208076065,0.0
235.0,125.0,0.0,0,-0.021215421738847134,-0.05598202722562119,0.0
235.0,135.0,0.0,0,-0.0189061655552816,-0.05598202722562122,0.0
235.0,145.0,0.0,0,-0.011318428646573037,-0.06000395784679999,0.0
235.0,155.0,0.0,0,0.0019068789056751207,-0.0734294112382265,0.0
235.0,165.0,0.0,0,0.02432557853678499,-0.11246887273172024,0.0
235.0,175.0,0.0,0,0.0957663029898972,-0.2773426907971897,0.0
235.0,185.0,0.0,0,0.3073479549205965,0.3144185524675293,0.0
235.0,195.0,0.0,0,0.10398175603505536,0.14799890901997353,0.0
235.0,205.0,0.0,0,0.040845614952410625,0.10556951529622968,0.0
235.0,215.0,0.0,0,0.026426247648007634,0.0865834923599536,0.0
235.0,225.0,0.0,0,0.019662546812213303,0.07503148876905674,0.0
235.0,235.0,0.0,0,0.015285778661542897,0.06669987019342893,0.0
235.0,245.0,0.0,0,0.012112993838549597,0.0601461184311572,0.0
235.0,255.0,0.0,0,0.009723790974210547,0.05476025847566256,0.0
235.0,265.0,0.0,0,0.007895758684774476,0.05022669957707079,0.0
235.0,275.0,0.0,0,0.0064822255825843144,0.04635227501602311,0.0
235.0,285.0,0.0,0,0.005378463239714571,0.04300436193582856,0.0
235.0,295.0,0.0,0,0.004507984780484236,0.04008542266029596,0.0
235.0,305.0,0.0,0,0.0038145475376603327,0.037520814240957684,0.0
235.0,315.0,0.0,0,0.003256611629174714,0.03525202184526967,0.0
235.0,325.0,0.0,0,0.0028033295701204684,0.033232428752176565,0.0
235.0,335.0,0.0,0,0.002431637020872561,0.031424446717010876,0.0
235.0,345.0,0.0,0,0.002124152214575935,0.029797466163018597,0.0
235.0,355.0,0.0,0,0.0018676634906825453,0.02832634428221699,0.0
235.0,365.0,0.0,0,0.0016520397244732328,0.02699026641738566,0.0
235.0,375.0,0.0,0,0.0014694428156850543,0.02577187588470478,0.0
235.0,385.0,0.0,0,0.0013137554766261407,0.024656601369749065,0.0
245.0,5.0,0.0,0,0.0,-0.033593319010252774,0.0
245.0,15.0,0.0,0,0.00043846565963266324,-0.03560574787419289,0.0
245.0,25.0,0.0,0,0.00024417374011091167,-0.037844267410212504,0.0
245.0,35.0,0.0,0,-5.435506167555883e-05,-0.04033710988355392,0.0
245.0,45.0,0.0,0,-0.0005090524919739497,-0.043109487276784514,0.0
245.0,55.0,0.0,0,-0.0012001297819142606,-0.04617433710993981,0.0
245.0,65.0,0.0,0,-0.0022521420277268433,-0.0495121590591647,0.0
245.0,75.0,0.0,0,-0.003857018289883527,-0.05302891649791643,0.0
245.0,85.0,0.0,0,-0.006299003577843718,-0.05647351888851397,0.0
245.0,95.0,0.0,0,-0.009948580055932157,-0.05929784721481271,0.0
245.0,105.0,0.0,0,-0.015099355139271282,-0.06050813351331814,0.0
245.0,115.0,0.0,0,-0.021323827657176043,-0.058832160506958144,0.0
245.0,125.0,0.0,0,-0.026113837815596227,-0.053933744430209055,0.0
245.0,135.0,0.0,0,-0.024473921558546705,-0.048365988426943986,0.0
245.0,145.0,0.0,0,-0.012694237858523937,-0.046990179214993044,0.0
245.0,155.0,0.0,0,0.008730177667698624,-0.053813477977016556,0.0
245.0,165.0,0.0,0,0.04095715582344396,-0.0704450552636755,0.0
245.0,175.0,0.0,0,0.091011287312349,-0.0656900395861274,0.0
245.0,185.0,0.0,0,0.13070486292281272,0.11095305241165651,0.0
245.0,195.0,0.7925109190160209,1,0.10060254956945809,0.1143322588772537,-1.8599560013930792
245.0,205.0,0.8247562847120393,1,0.061013892472202805,0.09416398135746158,0.0
245.0,215.0,0.47275655664860744,0,0.04022622315215125,0.0803640058533179,0.0
245.0,225.0,0.09090301760967497,0,0.02922509261002609,0.07080146005550515,0.0
245.0,235.0,0.00013470421633433828,0,0.02250006253254174,0.0635871761845063,0.0
245.0,245.0,1.1350266181140789e-07,0,0.017908533486919898,0.05779163653613599,0.0
245.0,255.0,6.403049824417399e-11,0,0.014559478706386714,0.05295594880395983,0.0
245.0,265.0,2.7136732775949373e-14,0,0.012021420405911656,0.048830287082822596,0.0
245.0,275.0,9.433042949633755e-18,0,0.010051463468583667,0.04526104919682329,0.0
245.0,285.0,2.8154870711510598e-21,0,0.008496405591179482,0.04214310684535842,0.0
245.0,295.0,7.220683494636368e-25,0,0.007252292359199401,0.03939879926664319,0.0
245.0,305.0,1.5606938071457414e-28,0,0.006245406620438593,0.03696794018386492,0.0
245.0,315.0,2.799911490231269e-32,0,0.005422025236599031,0.034802526576440646,0.0
245.0,325.0,4.150225888820913e-36,0,0.004742264186100637,0.03286359196046046,0.0
245.0,335.0,5.099060258410291e-40,0,0.004176094803524818,0.031119134177808164,0.0
245.0,345.0,5.229734647670805e-44,0,0.003700641885888384,0.02954264450649573,0.0
245.0,355.0,4.515890482264857e-48,0,0.0032982967268698525,0.02811201127030847,0.0
245.0,365.0,3.3119040544189462e-52,0,0.002955373352895015,0.026808677641886665,0.0
245.0,375.0,2.0803922605844894e-56,0,0.0026611378287128883,0.025616982628858864,0.0
245.0,385.0,1.1282167729106421e-60,0,0.002407098912611698,0.02452363919287332,0.0
255.0,5.0,0.0,0,0.0,-0.03371371242106697,0.0
255.0,15.0,0.0,0,0.002519302318811178,-0.03579454908024554,0.0
255.0,25.0,0.0,0,0.002584042601355665,-0.03813441794149027,0.0
255.0,35.0,0.0,0,0.0025901022837258336,-0.04077887528689168,0.0
255.0,45.0,0.0,0,0.0024925272345546513,-0.043780455013420275,0.0
255.0,55.0,0.0,0,0.0022145800087607186,-0.04719516480409523,0.0
255.0,65.0,0.0,0,0.0016226778774077436,-0.05106998470922986,0.0
255.0,75.0,0.0,0,0.0004791966494178345,-0.05540619964853113,0.0
255.0,85.0,0.0,0,-0.0016461623015230327,-0.06005904092485185,0.0
255.0,95.0,0.0,0,-0.005530266748375646,-0.06447735423240841,0.0
255.0,105.0,0.0,0,-0.012467425455535301,-0.06710928391614436,0.0
255.0,115.0,0.0,0,-0.02385354864614212,-0.06457956292717829,0.0
255.0,125.0,0.0,0,-0.03761359587852031,-0.0530798048642542,0.0
255.0,135.0,0.0,0,-0.04128930718022331,-0.036264419242577596,0.0
255.0,145.0,0.0,0,-0.023450440280253903,-0.025508216820847612,0.0
255.0,155.0,0.0,0,0.0065185170648226695,-0.023296556217971644,0.0
255.0,165.0,0.0,0,0.03797750794270521,-0.020316908337232955,0.0
255.0,175.0,0.0,0,0.06708867898088211,0.00360569999423397,0.0
255.0,185.0,0.0,0,0.08322492834740229,0.051085634569644385,0.0
255.0,195.0,0.7472248804786491,1,0.07707614466456449,0.07461203947453804,0.0
255.0,205.0,0.740235633056501,1,0.060245905194340005,0.07538002675240074,0.0
255.0,215.0,0.4625060097469216,0,0.04544359264719745,0.07016265725735454,0.0
255.0,225.0,0.07274294710796934,0,0.035007272603642,0.06438047726373865,0.0
255.0,235.0,8.029714215708689e-05,0,0.02775422846606148,0.05912631133021895,0.0
255.0,245.0,5.2551174427138235e-08,0,0.02252648988367995,0.054508354933458875,0.0
255.0,255.0,2.3915856388714903e-11,0,0.018611765136894082,0.05045606850295149,0.0
255.0,265.0,8.493706497013761e-15,0,0.015592602642032806,0.0468848862668304,0.0
255.0,275.0,2.577558258014195e-18,0,0.013213509753420324,0.043722839981993694,0.0
255.0,285.0,6.920201611729626e-22,0,0.011308230921320519,0.0409110146518526,0.0
255.0,295.0,1.6152894392309183e-25,0,0.009762602377037114,0.03840070463401496,0.0
255.0,305.0,3.183272472332282e-29,0,0.008495011826829315,0.03615109942762425,0.0
255.0,315.0,5.209253381347327e-33,0,0.0074454272745103365,0.03412769738971294,0.0
255.0,325.0,7.057577179704106e-37,0,0.006568777607479345,0.03230118396833426,0.0
255.0,335.0,7.953508028751753e-41,0,0.005830699246191106,0.030646579525667926,0.0
255.0,345.0,7.514936535503037e-45,0,0.005204667497228507,0.029142553914327865,0.0
255.0,355.0,6.006142686592519e-49,0,0.004669993095729275,0.0277708575454684,0.0
255.0,365.0,4.0961992019398623e-53,0,0.004210387866486878,0.026515843031876547,0.0
255.0,375.0,2.4038268106437264e-57,0,0.0038129191131375537,0.025364061747451868,0.0
255.0,385.0,1.2233333014461076e-61,0,0.0034672367586866537,0.024303923901376867,0.0
265.0,5.0,0.0,0,0.0,-0.03361446682992935,0.0
265.0,15.0,0.0,0,0.0046303843450762,-0.035725548856194306,0.0
265.0,25.0,0.0,0,0.00497971172053809,-0.03812121797537674,0.0
265.0,35.0,0.0,0,0.005333192316175614,-0.04086430800782653,0.0
265.0,45.0,0.0,0,0.005665575268808902,-0.044037356042080825,0.0
265.0,55.0,0.0,0,0.005926999393800481,-0.047749775427120555,0.0
265.0,65.0,0.0,0,0.006018892678712107,-0.052145990228424935,0.0
265.0,75.0,0.0,0,0.005741595834927382,-0.057408389413934516,0.0
265.0,85.0,0.0,0,0.0046721651469947955,-0.06372671686245232,0.0
265.0,95.0,0.0,0,0.0018551069525184873,-0.07111209056334641,0.0
265.0,105.0,0.0,0,-0.0050383953576131416,-0.07854112066126859,0.0
265.0,115.0,0.0,0,-0.02186038497669358,-0.08053428433071717,0.0
265.0,125.0,0.0,0,-0.058089766306057056,-0.06005811390318045,0.0
265.0,135.0,0.0,0,-0.08588933821856662,-0.0154580828648371,0.0
265.0,145.0,0.0,0,-0.045197010131301986,0.006288486986210956,0.0
265.0,155.0,0.0,0,0.004598855836605284,0.008208148214428314,0.0
265.0,165.0,0.0,0,0.03556407519239667,0.010621580964736897,0.0
265.0,175.0,0.0,0,0.05501189560555743,0.02269836434006156,0.0
265.0,185.0,0.0,0,0.06431862688357083,0.041604665803893034,0.0
265.0,195.0,0.31808439184781795,0,0.06313767711150878,0.05554313335694873,0.0
265.0,205.0,0.3430894834337236,0,0.055302751455065365,0.060486287096223376,0.0
265.0,215.0,0.18278229406778665,0,0.04593736416928866,0.059992515574132196,0.0
265.0,225.0,0.013122605631400252,0,0.03767840476797996,0.05732138340979419,0.0
265.0,235.0,7.032698460766661e-06,0,0.03106400443863999,0.05401160743721569,0.0
265.0,245.0,2.4542140836292383e-09,0,0.0258785223920062,0.05065957492888943,0.0
265.0,255.0,5.502637058328431e-13,0,0.02179372202378199,0.04747761804200154,0.0
265.0,265.0,9.874857794693102e-17,0,0.01853766463384154,0.044532556050192795,0.0
265.0,275.0,1.7317032346244903e-20,0,0.015909979652448454,0.041836086151164686,0.0
