X,Y,Concentrations,Crez,Vx,Vy
115.0,65.0,0.0,0,0.015411655184195933,0.015411655184195933
115.0,75.0,0.0,0,0.01669453254045383,0.015309352017745631
115.0,85.0,0.0,0,0.01807891446682401,0.01508053773545014
115.0,95.0,0.0,0,0.019559687016617398,0.01469825688526919
115.0,105.0,0.0,0,0.021124969512017013,0.014133787036945863
115.0,115.0,0.0,0,0.022753975346275632,0.01335840531521217
115.0,125.0,0.0,0,0.024414926520527416,0.012346112244401448
115.0,135.0,0.0,0,0.02606351339043375,0.011077345765096457
115.0,145.0,0.0,0,0.02764261115324953,0.009543447905379084
115.0,155.0,0.0,0,0.029084082524794358,0.0077512544092723495
115.0,165.0,0.0,0,0.030313350123312682,0.0057267610488944
115.0,175.0,0.0,0,0.03125686577886466,0.0035165812284131273
115.0,185.0,0.0,0,0.0318516438532785,0.001186092818092604
115.0,195.0,0.0,0,0.03205495469069124,-0.001186092818092604
115.0,205.0,0.0,0,0.0318516438532785,-0.0035165812284131273
115.0,215.0,0.0,0,0.03125686577886466,-0.0057267610488944
115.0,225.0,0.0,0,0.030313350123312682,-0.0077512544092723495
115.0,235.0,0.0,0,0.029084082524794358,-0.009543447905379084
115.0,245.0,0.0,0,0.02764261115324953,-0.011077345765096457
115.0,255.0,0.0,0,0.02606351339043375,-0.012346112244401448
115.0,265.0,0.0,0,0.024414926520527416,-0.01335840531521217
115.0,275.0,0.0,0,0.022753975346275632,-0.014133787036945863
115.0,285.0,0.0,0,0.021124969512017013,-0.01469825688526919
115.0,295.0,0.0,0,0.019559687016617398,-0.01508053773545014
115.0,305.0,0.0,0,0.01807891446682401,-0.015309352017745631
115.0,315.0,0.0,0,0.01669453254045383,-0.015411655184195933
115.0,325.0,0.0,0,0.015411655184195933,-0.015411655184195933
115.0,335.0,0.0,0,0.014230545104790712,-0.015330406658738036
115.0,345.0,0.0,0,0.013148188751269194,-0.015185785143455713
115.0,355.0,0.0,0,0.012159514562004788,-0.014992686775282375
115.0,365.0,0.0,0,0.011258290721727841,-0.014763342764129463
115.0,375.0,0.0,0,0.010437759194285186,-0.014507675637178799
115.0,385.0,0.0,0,0.009691065063821,-0.014233652993438862
125.0,5.0,0.0,0,0.0,0.015253252828762299
125.0,15.0,0.0,0,0.010108287703841133,0.015582724319206352
125.0,25.0,0.0,0,0.010948242427984124,0.015892772612950072
125.0,35.0,0.0,0,0.011878883789795052,0.016173403385159806
125.0,45.0,0.0,0,0.012909699024310554,0.016411893112118447
125.0,55.0,0.0,0,0.014050208842905676,0.016592229374003484
125.0,65.0,0.0,0,0.015309352017745631,0.01669453254045383
125.0,75.0,0.0,0,0.01669453254045383,0.01669453254045383
125.0,85.0,0.0,0,0.018210217349946746,0.016563229657331053
125.0,95.0,0.0,0,0.019855973208468894,0.01626694346547964
125.0,105.0,0.0,0,0.02162387017073545,0.015768042806761164
125.0,115.0,0.0,0,0.02349528895927137,0.015026729193765423
125.0,125.0,0.0,0,0.0254373895275924,0.014004266186700504
125.0,135.0,0.0,0,0.027399853893034825,0.01266792568409943
125.0,145.0,0.0,0,0.029312976548399976,0.010997560288948941
125.0,155.0,0.0,0,0.031088588106926125,0.008993054706817199
125.0,165.0,0.0,0,0.03262534769689134,0.006681057133238527
125.0,175.0,0.0,0,0.0338192266363961,0.004118696275707044
125.0,185.0,0.0,0,0.03457832995151448,0.0013920101774710634
125.0,195.0,0.0,0,0.034838975045633366,-0.0013920101774710634
125.0,205.0,0.0,0,0.03457832995151448,-0.004118696275707044
125.0,215.0,0.0,0,0.0338192266363961,-0.006681057133238527
125.0,225.0,0.0,0,0.03262534769689134,-0.008993054706817199
125.0,235.0,0.0,0,0.031088588106926125,-0.010997560288948941
125.0,245.0,0.0,0,0.029312976548399976,-0.01266792568409943
125.0,255.0,0.0,0,0.027399853893034825,-0.014004266186700504
125.0,265.0,0.0,0,0.0254373895275924,-0.015026729193765423
125.0,275.0,0.0,0,0.02349528895927137,-0.015768042806761164
125.0,285.0,0.0,0,0.02162387017073545,-0.01626694346547964
125.0,295.0,0.0,0,0.019855973208468894,-0.016563229657331053
125.0,305.0,0.0,0,0.018210217349946746,-0.01669453254045383
125.0,315.0,0.0,0,0.01669453254045383,-0.01669453254045383
125.0,325.0,0.0,0,0.015309352017745631,-0.016592229374003484
125.0,335.0,0.0,0,0.014050208842905676,-0.016411893112118447
125.0,345.0,0.0,0,0.012909699024310554,-0.016173403385159806
125.0,355.0,0.0,0,0.011878883789795052,-0.015892772612950072
125.0,365.0,0.0,0,0.010948242427984124,-0.015582724319206352
125.0,375.0,0.0,0,0.010108287703841133,-0.015253252828762299
125.0,385.0,0.0,0,0.009349939754735916,-0.014912127519677215
135.0,5.0,0.0,0,0.0,0.016010187461273494
135.0,15.0,0.0,0,0.009697314926121475,0.016421160238993062
135.0,25.0,0.0,0,0.010547579912598165,0.016821822754379066
135.0,35.0,0.0,0,0.011498091325745466,0.017202615218428606
135.0,45.0,0.0,0,0.01256142700577186,0.017550887236967298
135.0,55.0,0.0,0,0.013750995895344453,0.017850100184528518
135.0,65.0,0.0,0,0.01508053773545014,0.01807891446682401
135.0,75.0,0.0,0,0.016563229657331053,0.018210217349946746
135.0,85.0,0.0,0,0.018210217349946788,0.018210217349946788
135.0,95.0,0.0,0,0.020028347933836656,0.018037842624578936
135.0,105.0,0.0,0,0.022016873670471317,0.017644839124843114
135.0,115.0,0.0,0,0.024162972719680494,0.01697715536443404
135.0,125.0,0.0,0,0.0264361794589953,0.01597836543303096
135.0,135.0,0.0,0,0.028782334181615944,0.014595885144449972
135.0,145.0,0.0,0,0.03111850494148345,0.012790356751366496
135.0,155.0,0.0,0,0.033331364945694504,0.010547579912598077
135.0,165.0,0.0,0,0.035282203767454653,0.00789072384203483
135.0,175.0,0.0,0,0.036821161821201154,0.00488878865722977
135.0,185.0,0.0,0,0.037810514226861804,0.0016566043818824795
135.0,195.0,0.0,0,0.03815218380939824,-0.0016566043818824795
135.0,205.0,0.0,0,0.037810514226861804,-0.00488878865722977
135.0,215.0,0.0,0,0.036821161821201154,-0.00789072384203483
135.0,225.0,0.0,0,0.035282203767454653,-0.010547579912598077
135.0,235.0,0.0,0,0.033331364945694504,-0.012790356751366496
135.0,245.0,0.0,0,0.03111850494148345,-0.014595885144449972
135.0,255.0,0.0,0,0.028782334181615944,-0.01597836543303096
135.0,265.0,0.0,0,0.0264361794589953,-0.01697715536443404
135.0,275.0,0.0,0,0.024162972719680494,-0.017644839124843114
135.0,285.0,0.0,0,0.022016873670471317,-0.018037842624578936
135.0,295.0,0.0,0,0.020028347933836656,-0.018210217349946788
135.0,305.0,0.0,0,0.018210217349946788,-0.018210217349946746
135.0,315.0,0.0,0,0.016563229657331053,-0.01807891446682401
135.0,325.0,0.0,0,0.01508053773545014,-0.017850100184528518
135.0,335.0,0.0,0,0.013750995895344453,-0.017550887236967298
135.0,345.0,0.0,0,0.01256142700577186,-0.017202615218428606
135.0,355.0,0.0,0,0.011498091325745466,-0.016821822754379066
135.0,365.0,0.0,0,0.010547579912598165,-0.016421160238993062
135.0,375.0,0.0,0,0.009697314926121475,-0.016010187461273494
135.0,385.0,0.0,0,0.008935793134303859,-0.01559604084084135
145.0,5.0,0.0,0,0.0,0.016769985518856088
145.0,15.0,0.0,0,0.009197794412443828,0.01726950603253382
145.0,25.0,0.0,0,0.010046854380371324,0.017770231564760552
145.0,35.0,0.0,0,0.011004620043947911,0.018263702846558153
145.0,45.0,0.0,0,0.012086987592810631,0.018738142259519426
145.0,55.0,0.0,0,0.013311731988427347,0.01917740616643649
145.0,65.0,0.0,0,0.01469825688526919,0.019559687016617398
145.0,75.0,0.0,0,0.01626694346547964,0.019855973208468894
145.0,85.0,0.0,0,0.018037842624578936,0.020028347933836656
145.0,95.0,0.0,0,0.0200283479338367,0.0200283479338367
145.0,105.0,0.0,0,0.02224938084592781,0.019795840758380163
145.0,115.0,0.0,0,0.024699578350729764,0.019259235127330892
145.0,125.0,0.0,0,0.027357134457720016,0.018338280128606225
145.0,135.0,0.0,0,0.03016954650340408,0.01695106780681802
145.0,145.0,0.0,0,0.033042843554536065,0.015026729193765423
145.0,155.0,0.0,0,0.03583402797810994,0.012524066161350031
145.0,165.0,0.0,0,0.03835282102117945,0.009453448907625133
145.0,175.0,0.0,0,0.04037943946415901,0.005895171264667322
145.0,185.0,0.0,0,0.04170119948432095,0.002004486007208214
145.0,195.0,0.0,0,0.04216115582381462,-0.002004486007208214
145.0,205.0,0.0,0,0.04170119948432095,-0.005895171264667322
145.0,215.0,0.0,0,0.04037943946415901,-0.009453448907625133
145.0,225.0,0.0,0,0.03835282102117945,-0.012524066161350031
145.0,235.0,0.0,0,0.03583402797810994,-0.015026729193765423
145.0,245.0,0.0,0,0.033042843554536065,-0.01695106780681802
145.0,255.0,0.0,0,0.03016954650340408,-0.018338280128606225
145.0,265.0,0.0,0,0.027357134457720016,-0.019259235127330892
145.0,275.0,0.0,0,0.024699578350729764,-0.019795840758380163
145.0,285.0,0.0,0,0.02224938084592781,-0.0200283479338367
145.0,295.0,0.0,0,0.0200283479338367,-0.020028347933836656
145.0,305.0,0.0,0,0.018037842624578936,-0.019855973208468894
145.0,315.0,0.0,0,0.01626694346547964,-0.019559687016617398
145.0,325.0,0.0,0,0.01469825688526919,-0.01917740616643649
145.0,335.0,0.0,0,0.013311731988427347,-0.018738142259519426
145.0,345.0,0.0,0,0.012086987592810631,-0.018263702846558153
145.0,355.0,0.0,0,0.011004620043947911,-0.017770231564760552
145.0,365.0,0.0,0,0.010046854380371324,-0.01726950603253382
145.0,375.0,0.0,0,0.009197794412443828,-0.016769985518856088
145.0,385.0,0.0,0,0.008443441263175781,-0.01627763364772801
155.0,5.0,0.0,0,0.0,0.017522308895845384
155.0,15.0,0.0,0,0.00860386721249132,0.01811623609579789
155.0,25.0,0.0,0,0.00943774261341407,0.018725347862755256
155.0,35.0,0.0,0,0.010386866133983718,0.019343101772719452
155.0,45.0,0.0,0,0.011470453495846899,0.019959635869683138
155.0,55.0,0.0,0,0.012710868194416794,0.02056049966369369
155.0,65.0,0.0,0,0.014133787036945863,0.021124969512017013
155.0,75.0,0.0,0,0.015768042806761164,0.02162387017073545
155.0,85.0,0.0,0,0.017644839124843114,0.022016873670471317
155.0,95.0,0.0,0,0.019795840758380163,0.02224938084592781
155.0,105.0,0.0,0,0.022249380845927855,0.022249380845927855
155.0,115.0,0.0,0,0.025023734772691774,0.02192522442396575
155.0,125.0,0.0,0,0.02811624639837972,0.02116611248330614
155.0,135.0,0.0,0,0.031487450578934276,0.019848208407775896
155.0,145.0,0.0,0,0.0350409517777834,0.017850100184528563
155.0,155.0,0.0,0,0.03860359042718837,0.015080537735450095
155.0,165.0,0.0,0,0.04191639752704875,0.011516961229580838
155.0,175.0,0.0,0,0.044651998795167035,0.007244401898572822
155.0,185.0,0.0,0,0.046470938108934656,0.002474663273959044
155.0,195.0,0.0,0,0.04711048237173283,-0.002474663273959044
155.0,205.0,0.0,0,0.046470938108934656,-0.007244401898572822
155.0,215.0,0.0,0,0.044651998795167035,-0.011516961229580838
155.0,225.0,0.0,0,0.04191639752704875,-0.015080537735450095
155.0,235.0,0.0,0,0.03860359042718837,-0.017850100184528563
155.0,245.0,0.0,0,0.0350409517777834,-0.019848208407775896
155.0,255.0,0.0,0,0.031487450578934276,-0.02116611248330614
155.0,265.0,0.0,0,0.02811624639837972,-0.02192522442396575
155.0,275.0,0.0,0,0.025023734772691774,-0.022249380845927855
155.0,285.0,0.0,0,0.022249380845927855,-0.02224938084592781
155.0,295.0,0.0,0,0.019795840758380163,-0.022016873670471317
155.0,305.0,0.0,0,0.017644839124843114,-0.02162387017073545
155.0,315.0,0.0,0,0.015768042806761164,-0.021124969512017013
155.0,325.0,0.0,0,0.014133787036945863,-0.02056049966369369
155.0,335.0,0.0,0,0.012710868194416794,-0.019959635869683138
155.0,345.0,0.0,0,0.011470453495846899,-0.019343101772719452
155.0,355.0,0.0,0,0.010386866133983718,-0.018725347862755256
155.0,365.0,0.0,0,0.00943774261341407,-0.01811623609579789
155.0,375.0,0.0,0,0.00860386721249132,-0.017522308895845384
155.0,385.0,0.0,0,0.007868861409113066,-0.016947729041782805
165.0,5.0,0.0,0,0.0,0.01825500820415169
165.0,15.0,0.0,0,0.007911483521079515,0.018947391895563565
165.0,25.0,0.0,0,0.008713856658613493,0.0196712778503641
165.0,35.0,0.0,0,0.009635176663011665,0.020422967321336128
165.0,45.0,0.0,0,0.010697652636758237,0.021195768180424745
165.0,55.0,0.0,0,0.011928042750299671,0.021978593624541933
165.0,65.0,0.0,0,0.01335840531521217,0.022753975346275632
165.0,75.0,0.0,0,0.015026729193765423,0.02349528895927137
165.0,85.0,0.0,0,0.01697715536443404,0.024162972719680494
165.0,95.0,0.0,0,0.019259235127330892,0.024699578350729764
165.0,105.0,0.0,0,0.02192522442396575,0.025023734772691774
165.0,115.0,0.0,0,0.02502373477269182,0.02502373477269182
165.0,125.0,0.0,0,0.028587201297425126,0.02455277987364637
165.0,135.0,0.0,0,0.03260999722718701,0.023430233225393688
165.0,145.0,0.0,0,0.03701488035757575,0.02145630464560125
165.0,155.0,0.0,0,0.04161040556848465,0.018449489504305056
165.0,165.0,0.0,0,0.04605409340110513,0.014311793630248652
165.0,175.0,0.0,0,0.04985398474272796,0.00910980768268771
165.0,185.0,0.0,0,0.05244877402454699,0.003131971767075403
165.0,195.0,0.0,0,0.05337442590588357,-0.003131971767075403
165.0,205.0,0.0,0,0.05244877402454699,-0.00910980768268771
165.0,215.0,0.0,0,0.04985398474272796,-0.014311793630248652
165.0,225.0,0.0,0,0.04605409340110513,-0.018449489504305056
165.0,235.0,0.0,0,0.04161040556848465,-0.02145630464560125
165.0,245.0,0.0,0,0.03701488035757575,-0.023430233225393688
165.0,255.0,0.0,0,0.03260999722718701,-0.02455277987364637
165.0,265.0,0.0,0,0.028587201297425126,-0.02502373477269182
165.0,275.0,0.0,0,0.02502373477269182,-0.025023734772691774
165.0,285.0,0.0,0,0.02192522442396575,-0.024699578350729764
165.0,295.0,0.0,0,0.019259235127330892,-0.024162972719680494
165.0,305.0,0.0,0,0.01697715536443404,-0.02349528895927137
165.0,315.0,0.0,0,0.015026729193765423,-0.022753975346275632
165.0,325.0,0.0,0,0.01335840531521217,-0.021978593624541933
165.0,335.0,0.0,0,0.011928042750299671,-0.021195768180424745
165.0,345.0,0.0,0,0.010697652636758237,-0.020422967321336128
165.0,355.0,0.0,0,0.009635176663011665,-0.0196712778503641
165.0,365.0,0.0,0,0.008713856658613493,-0.018947391895563565
165.0,375.0,0.0,0,0.007911483521079515,-0.01825500820415169
165.0,385.0,0.0,0,0.007209664074668264,-0.01759581086970687
175.0,5.0,0.0,0,0.0,0.01895430427182442
175.0,15.0,0.0,0,0.007119069979391428,0.019746717813512397
175.0,25.0,0.0,0,0.007871657513419276,0.020588916958706703
175.0,35.0,0.0,0,0.008743088533017782,0.021481005088700517
175.0,45.0,0.0,0,0.009757823648359174,0.022420834077099692
175.0,55.0,0.0,0,0.010946243377682624,0.023402633449716673
175.0,65.0,0.0,0,0.012346112244401448,0.024414926520527416
175.0,75.0,0.0,0,0.014004266186700504,0.0254373895275924
175.0,85.0,0.0,0,0.01597836543303096,0.0264361794589953
175.0,95.0,0.0,0,0.018338280128606225,0.027357134457720016
175.0,105.0,0.0,0,0.02116611248330614,0.02811624639837972
175.0,115.0,0.0,0,0.02455277987364637,0.028587201297425126
175.0,125.0,0.0,0,0.028587201297425126,0.028587201297425126
175.0,135.0,0.0,0,0.033331364945694525,0.027865833578917608
175.0,145.0,0.0,0,0.03877200064296126,0.026108713293532093
175.0,155.0,0.0,0,0.04474182135395743,0.022977297508059245
175.0,165.0,0.0,0,0.05082117355921768,0.018210217349946746
175.0,175.0,0.0,0,0.0562764079083624,0.011787794184312339
175.0,185.0,0.0,0,0.060145888323772254,0.004090679885087029
175.0,195.0,0.0,0,0.0615557856760577,-0.004090679885087029
175.0,205.0,0.0,0,0.060145888323772254,-0.011787794184312339
175.0,215.0,0.0,0,0.0562764079083624,-0.018210217349946746
175.0,225.0,0.0,0,0.05082117355921768,-0.022977297508059245
175.0,235.0,0.0,0,0.04474182135395743,-0.026108713293532093
175.0,245.0,0.0,0,0.03877200064296126,-0.027865833578917608
175.0,255.0,0.0,0,0.033331364945694525,-0.028587201297425126
175.0,265.0,0.0,0,0.028587201297425126,-0.028587201297425126
175.0,275.0,0.0,0,0.02455277987364637,-0.02811624639837972
175.0,285.0,0.0,0,0.02116611248330614,-0.027357134457720016
175.0,295.0,0.0,0,0.018338280128606225,-0.0264361794589953
175.0,305.0,0.0,0,0.01597836543303096,-0.0254373895275924
175.0,315.0,0.0,0,0.014004266186700504,-0.024414926520527416
175.0,325.0,0.0,0,0.012346112244401448,-0.023402633449716673
175.0,335.0,0.0,0,0.010946243377682624,-0.022420834077099692
175.0,345.0,0.0,0,0.009757823648359174,-0.021481005088700517
175.0,355.0,0.0,0,0.008743088533017782,-0.020588916958706703
175.0,365.0,0.0,0,0.007871657513419276,-0.019746717813512397
175.0,375.0,0.0,0,0.007119069979391428,-0.01895430427182442
175.0,385.0,0.0,0,0.0064655771527906344,-0.018210217349946767
185.0,5.0,0.0,0,0.0,0.019605150316030755
185.0,15.0,0.0,0,0.00622817963349699,0.020496040661925237
185.0,25.0,0.0,0,0.006911393529743156,0.021456304645601294
185.0,35.0,0.0,0,0.007708675625275448,0.02249071755334365
185.0,45.0,0.0,0,0.008645533955985083,0.02360300724571776
185.0,55.0,0.0,0,0.00975450371227156,0.02479474691112885
185.0,65.0,0.0,0,0.011077345765096457,0.02606351339043375
185.0,75.0,0.0,0,0.01266792568409943,0.027399853893034825
185.0,85.0,0.0,0,0.014595885144449972,0.028782334181615944
185.0,95.0,0.0,0,0.01695106780681802,0.03016954650340408
185.0,105.0,0.0,0,0.019848208407775896,0.031487450578934276
185.0,115.0,0.0,0,0.023430233225393688,0.03260999722718701
185.0,125.0,0.0,0,0.027865833578917608,0.033331364945694525
185.0,135.0,0.0,0,0.033331364945694525,0.033331364945694525
185.0,145.0,0.0,0,0.03995721682697825,0.03214614876167754
185.0,155.0,0.0,0,0.04770728214261151,0.0291806879730235
185.0,165.0,0.0,0,0.056166857277879914,0.02383500425436127
185.0,175.0,0.0,0,0.06429460245023585,0.015816809712487785
185.0,185.0,0.0,0,0.07039499293705595,0.005567705099204155
185.0,195.0,0.0,0,0.07269119587446586,-0.005567705099204155
185.0,205.0,0.0,0,0.07039499293705595,-0.015816809712487785
185.0,215.0,0.0,0,0.06429460245023585,-0.02383500425436127
185.0,225.0,0.0,0,0.056166857277879914,-0.0291806879730235
185.0,235.0,0.0,0,0.04770728214261151,-0.03214614876167754
185.0,245.0,0.0,0,0.03995721682697825,-0.033331364945694525
185.0,255.0,0.0,0,0.033331364945694525,-0.033331364945694525
185.0,265.0,0.0,0,0.027865833578917608,-0.03260999722718701
185.0,275.0,0.0,0,0.023430233225393688,-0.031487450578934276
185.0,285.0,0.0,0,0.019848208407775896,-0.03016954650340408
185.0,295.0,0.0,0,0.01695106780681802,-0.028782334181615944
185.0,305.0,0.0,0,0.014595885144449972,-0.027399853893034825
185.0,315.0,0.0,0,0.01266792568409943,-0.02606351339043375
185.0,325.0,0.0,0,0.011077345765096457,-0.02479474691112885
185.0,335.0,0.0,0,0.00975450371227156,-0.02360300724571776
185.0,345.0,0.0,0,0.008645533955985083,-0.02249071755334365
185.0,355.0,0.0,0,0.007708675625275448,-0.021456304645601294
185.0,365.0,0.0,0,0.006911393529743156,-0.020496040661925237
185.0,375.0,0.0,0,0.00622817963349699,-0.019605150316030755
185.0,385.0,0.0,0,0.005638894043182676,-0.018778467206422844
195.0,5.0,0.0,0,0.0,0.02019179178245439
195.0,15.0,0.0,0,0.0052440393770315915,0.021175932038919775
195.0,25.0,0.0,0,0.005837944722735078,0.022249380845927855
195.0,35.0,0.0,0,0.00653584278036477,0.023422213690838578
195.0,45.0,0.0,0,0.007362651468232224,0.024705096178591394
195.0,55.0,0.0,0,0.00835088659733086,0.026108713293532093
195.0,65.0,0.0,0,0.009543447905379084,0.02764261115324953
195.0,75.0,0.0,0,0.010997560288948941,0.029312976548399976
195.0,85.0,0.0,0,0.012790356751366496,0.03111850494148345
195.0,95.0,0.0,0,0.015026729193765423,0.033042843554536065
195.0,105.0,0.0,0,0.017850100184528563,0.0350409517777834
195.0,115.0,0.0,0,0.02145630464560125,0.03701488035757575
195.0,125.0,0.0,0,0.026108713293532093,0.03877200064296126
195.0,135.0,0.0,0,0.03214614876167754,0.03995721682697825
195.0,145.0,0.0,0,0.039957216826978295,0.039957216826978295
195.0,155.0,0.0,0,0.04985398474272794,0.03781051422686178
195.0,165.0,0.0,0,0.061716499454672114,0.03226087205006957
195.0,175.0,0.0,0,0.07430609365437761,0.022249380845927855
195.0,185.0,0.0,0,0.0846274317500058,0.008016942032977996
195.0,195.0,0.0,0,0.08872507994042186,-0.008016942032977996
195.0,205.0,0.0,0,0.0846274317500058,-0.022249380845927855
195.0,215.0,0.0,0,0.07430609365437761,-0.03226087205006957
195.0,225.0,0.0,0,0.061716499454672114,-0.03781051422686178
195.0,235.0,0.0,0,0.04985398474272794,-0.039957216826978295
195.0,245.0,0.0,0,0.039957216826978295,-0.03995721682697825
195.0,255.0,0.0,0,0.03214614876167754,-0.03877200064296126
195.0,265.0,0.0,0,0.026108713293532093,-0.03701488035757575
195.0,275.0,0.0,0,0.02145630464560125,-0.0350409517777834
195.0,285.0,0.0,0,0.017850100184528563,-0.033042843554536065
195.0,295.0,0.0,0,0.015026729193765423,-0.03111850494148345
195.0,305.0,0.0,0,0.012790356751366496,-0.029312976548399976
195.0,315.0,0.0,0,0.010997560288948941,-0.02764261115324953
195.0,325.0,0.0,0,0.009543447905379084,-0.026108713293532093
195.0,335.0,0.0,0,0.00835088659733086,-0.024705096178591394
195.0,345.0,0.0,0,0.007362651468232224,-0.023422213690838578
195.0,355.0,0.0,0,0.00653584278036477,-0.022249380845927855
195.0,365.0,0.0,0,0.005837944722735078,-0.021175932038919775
195.0,375.0,0.0,0,0.0052440393770315915,-0.02019179178245439
195.0,385.0,0.0,0,0.004734825612721116,-0.019287723351992796
205.0,5.0,0.0,0,0.0,0.020698516078377586
205.0,15.0,0.0,0,0.0041758962813441425,0.021766659174065044
205.0,25.0,0.0,0,0.004661424131922967,0.02294317976487719
205.0,35.0,0.0,0,0.005235343783826717,0.02424367876141521
205.0,45.0,0.0,0,0.0059200417967381,0.025686288432909266
205.0,55.0,0.0,0,0.0067452860015525685,0.027291889028687583
205.0,65.0,0.0,0,0.0077512544092723495,0.029084082524794358
205.0,75.0,0.0,0,0.008993054706817199,0.031088588106926125
205.0,85.0,0.0,0,0.010547579912598077,0.033331364945694504
205.0,95.0,0.0,0,0.012524066161350031,0.03583402797810994
205.0,105.0,0.0,0,0.015080537735450095,0.03860359042718837
205.0,115.0,0.0,0,0.018449489504305056,0.04161040556848465
205.0,125.0,0.0,0,0.022977297508059245,0.04474182135395743
205.0,135.0,0.0,0,0.0291806879730235,0.04770728214261151
205.0,145.0,0.0,0,0.03781051422686178,0.04985398474272794
205.0,155.0,0.0,0,0.04985398474272798,0.04985398474272798
205.0,165.0,0.0,0,0.06620819432398847,0.04536228987341163
205.0,175.0,0.0,0,0.0863370185820947,0.033331364945694525
205.0,185.0,0.0,0,0.1054347305343503,0.012524066161349942
205.0,195.0,0.0,0,0.11377321226312184,-0.012524066161349942
205.0,205.0,0.5990994577706223,1,0.1054347305343503,-0.033331364945694525
205.0,215.0,0.0,0,0.0863370185820947,-0.04536228987341163
205.0,225.0,0.0,0,0.06620819432398847,-0.04985398474272798
205.0,235.0,0.0,0,0.04985398474272798,-0.04985398474272794
205.0,245.0,0.0,0,0.03781051422686178,-0.04770728214261151
205.0,255.0,0.0,0,0.0291806879730235,-0.04474182135395743
205.0,265.0,0.0,0,0.022977297508059245,-0.04161040556848465
205.0,275.0,0.0,0,0.018449489504305056,-0.03860359042718837
205.0,285.0,0.0,0,0.015080537735450095,-0.03583402797810994
205.0,295.0,0.0,0,0.012524066161350031,-0.033331364945694504
205.0,305.0,0.0,0,0.010547579912598077,-0.031088588106926125
205.0,315.0,0.0,0,0.008993054706817199,-0.029084082524794358
205.0,325.0,0.0,0,0.0077512544092723495,-0.027291889028687583
205.0,335.0,0.0,0,0.0067452860015525685,-0.025686288432909266
205.0,345.0,0.0,0,0.0059200417967381,-0.02424367876141521
205.0,355.0,0.0,0,0.005235343783826717,-0.02294317976487719
205.0,365.0,0.0,0,0.004661424131922967,-0.021766659174065044
205.0,375.0,0.0,0,0.0041758962813441425,-0.020698516078377586
205.0,385.0,0.0,0,0.00376169093433506,-0.019725381399991533
215.0,5.0,0.0,0,0.0,0.021110551784167673
215.0,15.0,0.0,0,0.0030370672195839856,0.022249380845927855
215.0,25.0,0.0,0,0.003397380892305145,0.02351342408554562
215.0,35.0,0.0,0,0.003825270759857287,0.024923497109515108
215.0,45.0,0.0,0,0.00433858107436499,0.026504957831888238
215.0,55.0,0.0,0,0.004961387070506032,0.02828885676293478
215.0,65.0,0.0,0,0.0057267610488944,0.030313350123312682
215.0,75.0,0.0,0,0.006681057133238527,0.03262534769689134
215.0,85.0,0.0,0,0.00789072384203483,0.035282203767454653
215.0,95.0,0.0,0,0.009453448907625133,0.03835282102117945
215.0,105.0,0.0,0,0.011516961229580838,0.04191639752704875
215.0,115.0,0.0,0,0.014311793630248652,0.04605409340110513
215.0,125.0,0.0,0,0.018210217349946746,0.05082117355921768
215.0,135.0,0.0,0,0.02383500425436127,0.056166857277879914
215.0,145.0,0.0,0,0.03226087205006957,0.061716499454672114
215.0,155.0,0.0,0,0.04536228987341163,0.06620819432398847
215.0,165.0,0.0,0,0.06620819432398847,0.06620819432398847
215.0,175.0,0.0,0,0.09821207888218789,0.05433313402389524
215.0,185.0,0.0,0,0.13751848371231773,0.022249380845927855
215.0,195.0,0.0,0,0.15827197395497755,-0.022249380845927855
215.0,205.0,0.0,0,0.13751848371231773,-0.05433313402389524
215.0,215.0,0.0,0,0.09821207888218789,-0.06620819432398847
215.0,225.0,0.0,0,0.06620819432398847,-0.06620819432398847
215.0,235.0,0.0,0,0.04536228987341163,-0.061716499454672114
215.0,245.0,0.0,0,0.03226087205006957,-0.056166857277879914
215.0,255.0,0.0,0,0.02383500425436127,-0.05082117355921768
215.0,265.0,0.0,0,0.018210217349946746,-0.04605409340110513
215.0,275.0,0.0,0,0.014311793630248652,-0.04191639752704875
215.0,285.0,0.0,0,0.011516961229580838,-0.03835282102117945
215.0,295.0,0.0,0,0.009453448907625133,-0.035282203767454653
215.0,305.0,0.0,0,0.00789072384203483,-0.03262534769689134
215.0,315.0,0.0,0,0.006681057133238527,-0.030313350123312682
215.0,325.0,0.0,0,0.0057267610488944,-0.02828885676293478
215.0,335.0,0.0,0,0.004961387070506032,-0.026504957831888238
215.0,345.0,0.0,0,0.00433858107436499,-0.024923497109515108
215.0,355.0,0.0,0,0.003825270759857287,-0.02351342408554562
215.0,365.0,0.0,0,0.003397380892305145,-0.022249380845927855
215.0,375.0,0.0,0,0.0030370672195839856,-0.021110551784167673
215.0,385.0,0.0,0,0.002730887884059529,-0.020079748733892157
225.0,5.0,0.0,0,0.0,0.02141504169206568
225.0,15.0,0.0,0,0.0018446213791631309,0.022607487532486502
225.0,25.0,0.0,0,0.002066479338158545,0.02393838908663314
225.0,35.0,0.0,0,0.0023307908443811923,0.025432869002109188
225.0,45.0,0.0,0,0.0026490839690128175,0.027122366107461382
225.0,55.0,0.0,0,0.0030370672195839856,0.029046685958383445
225.0,65.0,0.0,0,0.0035165812284131273,0.03125686577886466
